Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BbAvH,BbAvD,BbAvA,BbAv>2.5,BbAv<2.5,BbAvAHH,BbAvAHA,temp_max,lluvia_mm,viento_kmh,elo_local,elo_visitante,dif_elo
SP1,20/04/2025,Real Madrid,Ath Bilbao,1,0,H,0.0,0.0,D,22.0,3.0,7.0,1.0,7.0,15.0,14.0,1.0,1.0,2.0,0.0,0.0,165.0,39.0,525.0,,,,,,,,15.1,4.2,20.8,1940.91,1816.69,124.22000000000003
SP1,20/04/2025,Valladolid,Osasuna,2,3,A,0.0,2.0,A,12.0,11.0,5.0,6.0,12.0,17.0,5.0,2.0,2.0,0.0,0.0,0.0,45.0,34.0,183.0,,,,,,,,13.7,1.9,23.1,1509.63,1674.97,-165.33999999999992
SP1,21/04/2025,Girona,Betis,1,3,A,0.0,3.0,A,11.0,17.0,5.0,9.0,13.0,11.0,8.0,9.0,3.0,2.0,0.0,0.0,288.0,33.0,245.0,,,,,,,,18.9,0.1,9.7,1669.04,1744.07,-75.02999999999997
SP2,21/04/2025,Eibar,Malaga,2,2,D,1.0,0.0,H,,,,,,,,,,,,,18.0,33.0,475.0,,,,,,,,16.2,2.5,11.6,1522.91,1446.92,75.99000000000001
SP1,22/04/2025,Valencia,Espanol,1,1,D,0.0,1.0,A,16.0,8.0,7.0,3.0,7.0,7.0,6.0,4.0,2.0,1.0,0.0,0.0,195.0,33.0,41.0,,,,,,,,21.5,11.9,11.9,1685.0,1659.86,25.1400000000001
SP1,22/04/2025,Barcelona,Mallorca,1,0,H,0.0,0.0,D,40.0,4.0,13.0,0.0,10.0,7.0,13.0,2.0,0.0,1.0,0.0,0.0,12.0,7.0,13.0,,,,,,,,20.8,0.0,13.0,1955.37,1671.2,284.16999999999985
SP1,23/04/2025,Ath Bilbao,Las Palmas,1,0,H,1.0,0.0,H,13.0,10.0,4.0,2.0,13.0,9.0,3.0,3.0,1.0,3.0,0.0,0.0,136.0,525.0,7.0,,,,,,,,19.3,0.2,20.3,1816.69,1602.74,213.95000000000005
SP1,23/04/2025,Celta,Villarreal,3,0,H,1.0,0.0,H,21.0,4.0,9.0,1.0,16.0,10.0,6.0,3.0,2.0,1.0,0.0,1.0,25.0,34.0,28.0,,,,,,,,21.0,0.0,15.0,1675.11,1774.87,-99.75999999999999
SP1,23/04/2025,Alaves,Sociedad,1,0,H,0.0,0.0,D,10.0,6.0,1.0,0.0,17.0,17.0,6.0,6.0,4.0,5.0,0.0,0.0,235.0,3.0,34.0,,,,,,,,16.9,0.0,16.4,1629.18,1693.05,-63.86999999999989
SP1,23/04/2025,Getafe,Real Madrid,0,1,A,0.0,1.0,A,20.0,14.0,6.0,7.0,15.0,7.0,4.0,4.0,3.0,1.0,0.0,0.0,475.0,36.0,175.0,,,,,,,,20.3,0.0,11.0,1669.62,1940.91,-271.2900000000002
SP1,24/04/2025,Betis,Valladolid,5,1,H,1.0,1.0,D,16.0,10.0,6.0,5.0,7.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,7.0,13.0,,,,,,,,30.6,0.0,13.8,1744.07,1509.63,234.43999999999983
SP1,24/04/2025,Leganes,Girona,1,1,D,0.0,0.0,D,7.0,8.0,1.0,3.0,16.0,18.0,4.0,5.0,4.0,2.0,1.0,0.0,275.0,31.0,275.0,,,,,,,,23.5,0.0,10.1,1581.54,1669.04,-87.5
SP1,24/04/2025,Osasuna,Sevilla,1,0,H,1.0,0.0,H,9.0,12.0,2.0,3.0,14.0,13.0,4.0,4.0,4.0,2.0,0.0,1.0,25.0,3.0,32.0,,,,,,,,17.7,0.2,14.7,1674.97,1670.54,4.430000000000064
SP1,24/04/2025,Ath Madrid,Vallecano,3,0,H,2.0,0.0,H,10.0,12.0,5.0,5.0,8.0,15.0,6.0,3.0,0.0,2.0,0.0,0.0,153.0,4.0,65.0,,,,,,,,23.8,0.0,9.4,1871.39,1648.59,222.80000000000018
SP2,25/04/2025,Cadiz,Sp Gijon,1,0,H,1.0,0.0,H,,,,,,,,,,,,,2.0,325.0,39.0,,,,,,,,22.6,0.0,15.2,1531.66,1486.59,45.070000000000164
SP2,26/04/2025,Granada,Elche,1,1,D,1.0,1.0,D,,,,,,,,,,,,,24.0,29.0,31.0,,,,,,,,23.9,0.0,13.3,1555.61,1593.12,-37.50999999999999
SP2,26/04/2025,Mirandes,Burgos,2,1,H,0.0,0.0,D,,,,,,,,,,,,,2.0,288.0,45.0,,,,,,,,18.0,0.0,10.0,1539.69,1502.62,37.070000000000164
SP2,26/04/2025,Albacete,Cartagena,3,1,H,1.0,1.0,D,,,,,,,,,,,,,14.0,5.0,7.0,,,,,,,,23.2,0.1,21.3,1503.21,1344.29,158.92000000000007
SP2,26/04/2025,Oviedo,Levante,1,0,H,1.0,0.0,H,,,,,,,,,,,,,215.0,325.0,35.0,,,,,,,,14.6,4.4,15.5,1556.92,1598.07,-41.149999999999864
SP2,26/04/2025,Eldense,Cordoba,1,1,D,1.0,0.0,H,,,,,,,,,,,,,23.0,32.0,3.0,,,,,,,,18.0,0.0,10.0,1440.22,1492.62,-52.399999999999864
SP1,27/04/2025,Villarreal,Espanol,1,0,H,0.0,0.0,D,14.0,12.0,5.0,1.0,19.0,11.0,8.0,6.0,4.0,0.0,0.0,0.0,144.0,5.0,625.0,,,,,,,,22.2,0.0,15.5,1774.87,1659.86,115.00999999999999
SP2,27/04/2025,Santander,La Coruna,2,1,H,2.0,0.0,H,,,,,,,,,,,,,183.0,36.0,4.0,,,,,,,,16.6,8.7,18.5,1542.54,1501.44,41.09999999999991
SP2,27/04/2025,Malaga,Castellon,1,0,H,1.0,0.0,H,,,,,,,,,,,,,288.0,31.0,25.0,,,,,,,,23.5,0.0,19.4,1446.92,1457.69,-10.769999999999982
SP2,27/04/2025,Tenerife,Eibar,1,1,D,0.0,1.0,A,,,,,,,,,,,,,238.0,3.0,32.0,,,,,,,,21.3,0.1,15.5,1456.99,1522.91,-65.92000000000007
SP2,27/04/2025,Zaragoza,Huesca,1,1,D,0.0,0.0,D,,,,,,,,,,,,,175.0,33.0,475.0,,,,,,,,21.3,0.0,24.9,1463.77,1541.63,-77.86000000000013
SP2,29/04/2025,Almeria,Ferrol,2,1,H,1.0,0.0,H,,,,,,,,,,,,,13.0,475.0,12.0,,,,,,,,25.1,0.0,23.0,1554.75,1362.83,191.92000000000007
SP1,02/05/2025,Vallecano,Getafe,1,0,H,1.0,0.0,H,13.0,12.0,8.0,1.0,12.0,13.0,7.0,3.0,3.0,2.0,0.0,1.0,238.0,3.0,34.0,,,,,,,,18.7,39.9,12.7,1642.44,1658.25,-15.809999999999945
SP2,02/05/2025,Cordoba,Cadiz,4,2,H,2.0,0.0,H,,,,,,,,,,,,,19.0,33.0,42.0,,,,,,,,21.9,38.8,26.8,1491.57,1537.15,-45.580000000000155
SP2,03/05/2025,Eibar,Mirandes,0,1,A,0.0,0.0,D,,,,,,,,,,,,,215.0,3.0,36.0,,,,,,,,23.4,1.3,21.3,1518.14,1533.14,-15.0
SP1,03/05/2025,Valladolid,Barcelona,1,2,A,1.0,0.0,H,5.0,24.0,4.0,7.0,12.0,15.0,4.0,8.0,3.0,2.0,0.0,0.0,15.0,8.0,114.0,,,,,,,,17.7,9.3,14.5,1499.12,1954.15,-455.0300000000002
SP1,03/05/2025,Las Palmas,Valencia,2,3,A,1.0,1.0,D,15.0,10.0,3.0,5.0,12.0,6.0,9.0,5.0,1.0,1.0,0.0,0.0,263.0,33.0,27.0,,,,,,,,20.5,0.0,15.9,1612.04,1682.34,-70.29999999999995
SP1,03/05/2025,Villarreal,Osasuna,4,2,H,3.0,0.0,H,15.0,11.0,5.0,4.0,10.0,18.0,2.0,8.0,4.0,1.0,0.0,0.0,153.0,42.0,6.0,,,,,,,,24.1,0.0,13.7,1758.73,1685.52,73.21000000000004
SP1,03/05/2025,Alaves,Ath Madrid,0,0,D,0.0,0.0,D,8.0,9.0,2.0,2.0,18.0,13.0,3.0,5.0,3.0,2.0,0.0,0.0,37.0,31.0,215.0,,,,,,,,19.7,0.5,17.1,1639.32,1861.41,-222.09000000000015
SP2,03/05/2025,Burgos,Elche,0,1,A,0.0,0.0,D,,,,,,,,,,,,,32.0,29.0,24.0,,,,,,,,18.0,0.0,10.0,1494.6,1588.81,-94.21000000000004
SP2,03/05/2025,Malaga,Granada,1,0,H,1.0,0.0,H,,,,,,,,,,,,,31.0,31.0,238.0,,,,,,,,24.5,0.3,19.2,1456.49,1557.93,-101.44000000000005
SP2,03/05/2025,Huesca,Oviedo,1,2,A,0.0,1.0,A,,,,,,,,,,,,,27.0,28.0,29.0,,,,,,,,21.1,3.7,11.4,1526.59,1563.46,-36.87000000000012
SP1,04/05/2025,Espanol,Betis,1,2,A,1.0,0.0,H,11.0,20.0,5.0,10.0,16.0,10.0,3.0,7.0,2.0,0.0,0.0,0.0,33.0,3.0,238.0,,,,,,,,22.2,10.4,14.4,1663.49,1759.23,-95.74000000000001
SP2,04/05/2025,Levante,Tenerife,1,1,D,0.0,1.0,A,,,,,,,,,,,,,166.0,35.0,5.0,,,,,,,,26.6,0.0,24.4,1595.41,1458.67,136.74
SP2,04/05/2025,Ferrol,Zaragoza,1,2,A,0.0,1.0,A,,,,,,,,,,,,,35.0,34.0,196.0,,,,,,,,18.0,0.0,10.0,1367.4,1456.53,-89.12999999999988
SP2,04/05/2025,Almeria,Eldense,5,0,H,2.0,0.0,H,,,,,,,,,,,,,149.0,38.0,6.0,,,,,,,,24.0,0.0,25.9,1541.01,1430.38,110.62999999999988
SP2,04/05/2025,Cartagena,Santander,1,0,H,1.0,0.0,H,,,,,,,,,,,,,625.0,45.0,145.0,,,,,,,,18.0,0.0,10.0,1334.46,1560.16,-225.70000000000005
SP2,04/05/2025,La Coruna,Albacete,5,1,H,2.0,1.0,H,,,,,,,,,,,,,215.0,31.0,33.0,,,,,,,,18.4,5.5,16.6,1492.22,1510.4,-18.180000000000064
SP1,04/05/2025,Real Madrid,Celta,3,2,H,2.0,0.0,H,17.0,14.0,6.0,7.0,5.0,11.0,4.0,6.0,2.0,1.0,0.0,0.0,133.0,575.0,7.0,,,,,,,,16.0,1.3,18.5,1940.99,1687.79,253.20000000000005
SP1,04/05/2025,Sevilla,Leganes,2,2,D,1.0,1.0,D,25.0,9.0,7.0,3.0,17.0,12.0,8.0,2.0,4.0,5.0,0.0,0.0,177.0,35.0,475.0,,,,,,,,19.5,2.3,22.0,1660.25,1584.81,75.44000000000005
SP1,04/05/2025,Sociedad,Ath Bilbao,0,0,D,0.0,0.0,D,12.0,3.0,3.0,1.0,18.0,13.0,7.0,3.0,1.0,2.0,0.0,0.0,255.0,3.0,3.0,,,,,,,,19.3,11.4,14.8,1687.36,1817.98,-130.62000000000012
SP2,05/05/2025,Castellon,Sp Gijon,4,3,H,2.0,1.0,H,,,,,,,,,,,,,185.0,36.0,39.0,,,,,,,,23.8,0.5,16.5,1465.03,1491.04,-26.00999999999999
SP1,05/05/2025,Girona,Mallorca,1,0,H,1.0,0.0,H,13.0,9.0,6.0,1.0,11.0,14.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,31.0,42.0,,,,,,,,16.9,23.8,11.1,1656.81,1664.38,-7.570000000000164
SP1,09/05/2025,Las Palmas,Vallecano,0,1,A,0.0,0.0,D,11.0,16.0,2.0,5.0,8.0,9.0,8.0,8.0,2.0,3.0,0.0,0.0,245.0,325.0,3.0,,,,,,,,23.2,1.3,17.8,1612.04,1642.44,-30.40000000000009
SP2,09/05/2025,Cadiz,Almeria,2,1,H,0.0,1.0,A,,,,,,,,,,,,,34.0,35.0,201.0,,,,,,,,21.4,0.0,14.0,1537.15,1541.01,-3.8599999999999
SP2,10/05/2025,Sp Gijon,La Coruna,2,1,H,2.0,0.0,H,,,,,,,,,,,,,205.0,33.0,36.0,,,,,,,,15.9,9.4,18.5,1491.04,1492.22,-1.1800000000000637
SP2,10/05/2025,Burgos,Cordoba,3,2,H,1.0,1.0,D,,,,,,,,,,,,,24.0,31.0,3.0,,,,,,,,18.0,0.0,10.0,1494.6,1491.57,3.0299999999999727
SP2,10/05/2025,Mirandes,Castellon,3,2,H,1.0,1.0,D,,,,,,,,,,,,,195.0,35.0,375.0,,,,,,,,18.0,0.0,10.0,1533.14,1465.03,68.11000000000013
SP2,10/05/2025,Zaragoza,Cartagena,3,2,H,1.0,2.0,A,,,,,,,,,,,,,129.0,575.0,95.0,,,,,,,,18.7,34.5,16.1,1456.53,1334.46,122.06999999999994
SP1,10/05/2025,Valencia,Getafe,3,0,H,3.0,0.0,H,10.0,10.0,6.0,3.0,17.0,20.0,2.0,6.0,3.0,5.0,0.0,0.0,2.0,3.0,433.0,,,,,,,,20.5,6.0,15.3,1682.34,1658.25,24.089999999999918
SP1,10/05/2025,Celta,Sevilla,3,2,H,1.0,1.0,D,8.0,19.0,4.0,10.0,11.0,16.0,3.0,6.0,0.0,2.0,1.0,0.0,18.0,36.0,45.0,,,,,,,,15.0,9.0,16.6,1687.79,1660.25,27.539999999999964
SP1,10/05/2025,Girona,Villarreal,0,1,A,0.0,0.0,D,7.0,14.0,0.0,5.0,13.0,10.0,5.0,3.0,2.0,3.0,0.0,0.0,31.0,38.0,21.0,,,,,,,,20.5,2.5,17.3,1656.81,1758.73,-101.92000000000007
SP1,10/05/2025,Mallorca,Valladolid,2,1,H,1.0,1.0,D,12.0,16.0,4.0,7.0,16.0,12.0,5.0,10.0,2.0,1.0,0.0,0.0,133.0,525.0,9.0,,,,,,,,22.9,0.8,21.1,1664.38,1499.12,165.26000000000022
SP1,10/05/2025,Ath Madrid,Sociedad,4,0,H,4.0,0.0,H,13.0,6.0,7.0,1.0,7.0,12.0,3.0,3.0,0.0,1.0,0.0,0.0,167.0,37.0,5.0,,,,,,,,17.3,4.8,18.0,1861.41,1687.36,174.05000000000018
SP2,10/05/2025,Elche,Levante,1,3,A,0.0,2.0,A,,,,,,,,,,,,,2.0,325.0,39.0,,,,,,,,22.3,2.4,19.3,1588.81,1595.41,-6.600000000000136
SP2,11/05/2025,Santander,Oviedo,1,1,D,0.0,1.0,A,,,,,,,,,,,,,22.0,33.0,325.0,,,,,,,,17.7,1.7,29.1,1560.16,1563.46,-3.2999999999999545
SP2,11/05/2025,Albacete,Huesca,3,2,H,1.0,0.0,H,,,,,,,,,,,,,191.0,35.0,39.0,,,,,,,,19.9,0.4,20.8,1510.4,1526.59,-16.189999999999827
SP2,11/05/2025,Eldense,Malaga,1,0,H,0.0,0.0,D,,,,,,,,,,,,,173.0,375.0,475.0,,,,,,,,18.0,0.0,10.0,1430.38,1456.49,-26.1099999999999
SP2,11/05/2025,Tenerife,Ferrol,0,0,D,0.0,0.0,D,,,,,,,,,,,,,153.0,38.0,65.0,,,,,,,,23.4,0.0,16.0,1458.67,1367.4,91.26999999999998
SP1,11/05/2025,Leganes,Espanol,3,2,H,2.0,0.0,H,13.0,12.0,5.0,6.0,14.0,18.0,3.0,8.0,2.0,2.0,0.0,0.0,24.0,3.0,32.0,,,,,,,,16.6,0.0,13.2,1584.81,1663.49,-78.68000000000006
SP1,11/05/2025,Barcelona,Real Madrid,4,3,H,4.0,2.0,H,23.0,9.0,9.0,5.0,17.0,15.0,10.0,2.0,4.0,3.0,0.0,0.0,19.0,37.0,32.0,,,,,,,,21.6,2.2,10.4,1954.15,1940.99,13.160000000000082
SP1,11/05/2025,Ath Bilbao,Alaves,1,0,H,0.0,0.0,D,11.0,4.0,3.0,1.0,17.0,12.0,9.0,2.0,1.0,1.0,0.0,0.0,18.0,29.0,45.0,,,,,,,,19.5,2.9,12.6,1817.98,1639.32,178.66000000000008
SP1,11/05/2025,Betis,Osasuna,1,1,D,0.0,0.0,D,10.0,16.0,5.0,5.0,8.0,12.0,6.0,7.0,3.0,2.0,0.0,0.0,162.0,375.0,575.0,,,,,,,,24.2,0.0,17.8,1759.23,1685.52,73.71000000000004
SP2,12/05/2025,Granada,Eibar,0,2,A,0.0,0.0,D,,,,,,,,,,,,,18.0,34.0,475.0,,,,,,,,21.2,0.0,12.8,1557.93,1518.14,39.789999999999964
SP1,13/05/2025,Sevilla,Las Palmas,1,0,H,0.0,0.0,D,10.0,14.0,3.0,3.0,22.0,15.0,4.0,2.0,6.0,6.0,0.0,0.0,167.0,37.0,525.0,,,,,,,,24.5,0.0,19.7,1660.25,1612.04,48.210000000000036
SP1,13/05/2025,Sociedad,Celta,0,1,A,0.0,1.0,A,15.0,6.0,5.0,2.0,18.0,11.0,14.0,1.0,3.0,1.0,0.0,0.0,23.0,33.0,31.0,,,,,,,,18.7,10.1,14.5,1687.36,1687.79,-0.43000000000006366
SP1,13/05/2025,Valladolid,Girona,0,1,A,0.0,0.0,D,11.0,13.0,4.0,5.0,5.0,19.0,6.0,4.0,0.0,0.0,0.0,0.0,475.0,39.0,173.0,,,,,,,,16.2,0.5,11.7,1499.12,1656.81,-157.69000000000005
SP1,14/05/2025,Alaves,Valencia,1,0,H,0.0,0.0,D,11.0,10.0,5.0,3.0,16.0,10.0,9.0,4.0,4.0,3.0,0.0,0.0,21.0,31.0,37.0,,,,,,,,17.8,2.8,14.8,1639.32,1682.34,-43.01999999999998
SP1,14/05/2025,Villarreal,Leganes,3,0,H,3.0,0.0,H,17.0,23.0,7.0,6.0,5.0,11.0,3.0,6.0,1.0,1.0,0.0,0.0,133.0,575.0,8.0,,,,,,,,22.3,1.8,15.0,1758.73,1584.81,173.92000000000007
SP1,14/05/2025,Real Madrid,Mallorca,2,1,H,0.0,1.0,A,39.0,4.0,13.0,2.0,6.0,15.0,26.0,0.0,0.0,3.0,0.0,0.0,138.0,525.0,7.0,,,,,,,,19.9,7.5,12.3,1940.99,1664.38,276.6099999999999
SP1,15/05/2025,Vallecano,Betis,2,2,D,2.0,0.0,H,20.0,10.0,6.0,3.0,8.0,18.0,10.0,7.0,1.0,3.0,0.0,0.0,3.0,32.0,24.0,,,,,,,,19.0,1.5,17.1,1651.11,1765.54,-114.43000000000006
SP1,15/05/2025,Osasuna,Ath Madrid,2,0,H,1.0,0.0,H,9.0,9.0,3.0,5.0,12.0,11.0,3.0,5.0,1.0,1.0,0.0,0.0,36.0,33.0,21.0,,,,,,,,16.0,3.9,28.2,1676.5,1856.09,-179.58999999999992
SP1,15/05/2025,Espanol,Barcelona,0,2,A,0.0,0.0,D,9.0,12.0,1.0,4.0,8.0,10.0,3.0,3.0,2.0,2.0,1.0,0.0,9.0,575.0,13.0,,,,,,,,23.5,1.5,9.6,1640.97,1946.63,-305.6600000000001
SP1,15/05/2025,Getafe,Ath Bilbao,0,2,A,0.0,0.0,D,11.0,9.0,1.0,2.0,10.0,7.0,2.0,5.0,1.0,0.0,0.0,0.0,32.0,275.0,263.0,,,,,,,,18.9,1.4,15.2,1634.54,1786.69,-152.1500000000001
SP2,16/05/2025,Levante,Albacete,1,0,H,1.0,0.0,H,,,,,,,,,,,,,148.0,475.0,55.0,,,,,,,,26.5,0.0,15.2,1597.31,1496.54,100.76999999999998
SP2,17/05/2025,La Coruna,Granada,2,3,A,0.0,2.0,A,,,,,,,,,,,,,288.0,35.0,23.0,,,,,,,,24.8,0.0,13.6,1491.92,1526.19,-34.26999999999998
SP2,17/05/2025,Cartagena,Tenerife,1,0,H,1.0,0.0,H,,,,,,,,,,,,,41.0,33.0,191.0,,,,,,,,18.0,0.0,10.0,1335.71,1452.24,-116.52999999999997
SP2,17/05/2025,Huesca,Elche,2,1,H,0.0,1.0,A,,,,,,,,,,,,,32.0,32.0,225.0,,,,,,,,21.4,0.0,10.9,1503.67,1575.08,-71.40999999999985
SP2,17/05/2025,Malaga,Sp Gijon,2,1,H,0.0,0.0,D,,,,,,,,,,,,,24.0,26.0,34.0,,,,,,,,25.6,0.0,14.7,1451.0,1483.88,-32.88000000000011
SP2,17/05/2025,Eibar,Burgos,1,0,H,1.0,0.0,H,,,,,,,,,,,,,2.0,31.0,42.0,,,,,,,,19.8,0.0,9.7,1517.18,1486.82,30.360000000000127
SP2,18/05/2025,Ferrol,Cadiz,1,0,H,0.0,0.0,D,,,,,,,,,,,,,39.0,32.0,205.0,,,,,,,,18.0,0.0,10.0,1357.45,1526.17,-168.72000000000003
SP1,18/05/2025,Valladolid,Alaves,0,1,A,0.0,1.0,A,7.0,14.0,1.0,4.0,12.0,24.0,5.0,9.0,0.0,2.0,0.0,0.0,6.0,375.0,16.0,,,,,,,,25.8,0.6,20.6,1482.18,1641.15,-158.97000000000003
SP2,18/05/2025,Castellon,Eldense,1,1,D,0.0,0.0,D,,,,,,,,,,,,,167.0,39.0,475.0,,,,,,,,24.3,0.0,16.7,1460.37,1422.21,38.159999999999854
SP2,18/05/2025,Oviedo,Zaragoza,1,0,H,0.0,0.0,D,,,,,,,,,,,,,175.0,32.0,525.0,,,,,,,,23.2,18.1,10.8,1566.66,1460.76,105.90000000000009
SP1,18/05/2025,Osasuna,Espanol,2,0,H,1.0,0.0,H,16.0,16.0,3.0,6.0,11.0,5.0,8.0,6.0,1.0,1.0,0.0,0.0,18.0,33.0,475.0,,,,,,,,25.3,0.0,13.1,1676.5,1640.97,35.52999999999997
SP1,18/05/2025,Valencia,Ath Bilbao,0,1,A,0.0,0.0,D,6.0,10.0,2.0,4.0,10.0,16.0,5.0,3.0,3.0,1.0,0.0,0.0,22.0,3.0,38.0,,,,,,,,25.5,0.0,14.0,1685.01,1786.69,-101.68000000000006
SP1,18/05/2025,Sociedad,Girona,3,2,H,2.0,1.0,H,15.0,9.0,9.0,5.0,10.0,9.0,9.0,2.0,1.0,3.0,0.0,0.0,205.0,31.0,41.0,,,,,,,,26.9,0.3,10.3,1666.2,1655.05,11.150000000000091
SP1,18/05/2025,Sevilla,Real Madrid,0,2,A,0.0,0.0,D,6.0,16.0,1.0,6.0,7.0,9.0,1.0,7.0,0.0,1.0,2.0,0.0,42.0,4.0,175.0,,,,,,,,28.2,0.0,20.9,1648.82,1931.44,-282.6200000000001
SP1,18/05/2025,Mallorca,Getafe,1,2,A,0.0,0.0,D,7.0,10.0,1.0,4.0,14.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,32.0,42.0,,,,,,,,26.4,0.0,11.1,1652.13,1634.54,17.590000000000146
SP1,18/05/2025,Las Palmas,Leganes,0,1,A,0.0,1.0,A,12.0,11.0,3.0,4.0,15.0,12.0,9.0,2.0,2.0,2.0,0.0,0.0,29.0,35.0,235.0,,,,,,,,21.5,2.9,17.6,1583.07,1585.0,-1.9300000000000637
SP1,18/05/2025,Celta,Vallecano,1,2,A,1.0,2.0,A,24.0,7.0,7.0,2.0,10.0,17.0,9.0,2.0,2.0,3.0,0.0,0.0,175.0,39.0,433.0,,,,,,,,22.0,2.2,19.8,1694.08,1651.11,42.97000000000003
SP1,18/05/2025,Barcelona,Villarreal,2,3,A,2.0,1.0,H,24.0,7.0,9.0,3.0,14.0,9.0,11.0,3.0,2.0,0.0,0.0,0.0,183.0,41.0,375.0,,,,,,,,23.6,0.0,16.4,1946.63,1769.85,176.7800000000002
SP1,18/05/2025,Ath Madrid,Betis,4,1,H,2.0,0.0,H,20.0,12.0,11.0,7.0,12.0,9.0,7.0,4.0,1.0,1.0,0.0,0.0,191.0,36.0,38.0,,,,,,,,28.3,0.0,17.3,1856.09,1765.54,90.54999999999995
SP2,18/05/2025,Almeria,Santander,2,0,H,1.0,0.0,H,,,,,,,,,,,,,175.0,4.0,4.0,,,,,,,,30.0,0.0,16.0,1535.75,1539.72,-3.9700000000000273
SP2,19/05/2025,Cordoba,Mirandes,1,2,A,0.0,1.0,A,,,,,,,,,,,,,255.0,33.0,27.0,,,,,,,,26.0,0.0,13.0,1488.49,1540.21,-51.72000000000003
SP1,23/05/2025,Betis,Valencia,1,1,D,1.0,0.0,H,14.0,9.0,4.0,2.0,8.0,12.0,3.0,2.0,1.0,2.0,0.0,0.0,191.0,375.0,375.0,,,,,,,,27.6,1.2,14.9,1765.54,1685.01,80.52999999999997
SP1,24/05/2025,Vallecano,Mallorca,0,0,D,0.0,0.0,D,27.0,9.0,8.0,2.0,9.0,14.0,11.0,2.0,2.0,2.0,0.0,0.0,153.0,42.0,625.0,,,,,,,,27.1,0.0,13.9,1651.11,1652.13,-1.0200000000002092
SP1,24/05/2025,Getafe,Celta,1,2,A,1.0,1.0,D,6.0,15.0,1.0,8.0,13.0,10.0,2.0,6.0,3.0,4.0,1.0,0.0,41.0,375.0,185.0,,,,,,,,26.6,0.0,14.0,1634.54,1694.08,-59.539999999999964
SP1,24/05/2025,Alaves,Osasuna,1,1,D,0.0,0.0,D,14.0,19.0,5.0,5.0,15.0,6.0,5.0,9.0,2.0,2.0,0.0,0.0,32.0,32.0,235.0,,,,,,,,19.0,0.0,7.9,1641.15,1676.5,-35.34999999999991
SP1,24/05/2025,Leganes,Valladolid,3,0,H,3.0,0.0,H,16.0,6.0,6.0,2.0,11.0,16.0,3.0,4.0,0.0,1.0,0.0,0.0,13.0,55.0,95.0,,,,,,,,26.4,0.0,15.9,1585.0,1482.18,102.81999999999994
SP1,24/05/2025,Espanol,Las Palmas,2,0,H,0.0,0.0,D,8.0,10.0,3.0,4.0,12.0,11.0,3.0,6.0,3.0,2.0,0.0,0.0,138.0,475.0,8.0,,,,,,,,22.3,0.2,14.6,1640.97,1583.07,57.90000000000009
SP1,24/05/2025,Real Madrid,Sociedad,2,0,H,1.0,0.0,H,16.0,9.0,8.0,1.0,5.0,7.0,11.0,4.0,0.0,0.0,0.0,0.0,142.0,5.0,65.0,,,,,,,,27.0,0.0,13.9,1931.44,1666.2,265.24
SP2,24/05/2025,Albacete,Ferrol,2,0,H,1.0,0.0,H,,,,,,,,,,,,,167.0,41.0,45.0,,,,,,,,25.0,0.0,14.6,1496.54,1357.45,139.08999999999992
SP2,25/05/2025,Granada,Castellon,2,1,H,1.0,0.0,H,,,,,,,,,,,,,153.0,45.0,525.0,,,,,,,,26.7,0.0,9.9,1526.19,1460.37,65.82000000000016
SP2,25/05/2025,Zaragoza,La Coruna,1,0,H,0.0,0.0,D,,,,,,,,,,,,,15.0,433.0,575.0,,,,,,,,30.4,0.0,21.7,1460.76,1491.92,-31.160000000000082
SP2,25/05/2025,Tenerife,Oviedo,0,1,A,0.0,0.0,D,,,,,,,,,,,,,5.0,31.0,183.0,,,,,,,,23.8,0.0,14.4,1452.24,1566.66,-114.42000000000007
SP2,25/05/2025,Sp Gijon,Cartagena,3,2,H,1.0,1.0,D,,,,,,,,,,,,,122.0,575.0,13.0,,,,,,,,21.7,0.1,18.8,1483.88,1335.71,148.17000000000007
SP2,25/05/2025,Mirandes,Almeria,0,0,D,0.0,0.0,D,,,,,,,,,,,,,215.0,31.0,36.0,,,,,,,,18.0,0.0,10.0,1540.21,1535.75,4.460000000000036
SP2,25/05/2025,Eldense,Santander,3,3,D,1.0,1.0,D,,,,,,,,,,,,,255.0,36.0,255.0,,,,,,,,18.0,0.0,10.0,1422.21,1539.72,-117.50999999999999
SP2,25/05/2025,Elche,Malaga,2,0,H,0.0,0.0,D,,,,,,,,,,,,,125.0,55.0,12.0,,,,,,,,27.2,0.0,15.9,1575.08,1451.0,124.07999999999993
SP2,25/05/2025,Eibar,Cordoba,4,1,H,1.0,0.0,H,,,,,,,,,,,,,23.0,3.0,35.0,,,,,,,,19.8,0.0,11.4,1517.18,1488.49,28.690000000000055
SP2,25/05/2025,Cadiz,Huesca,4,0,H,4.0,0.0,H,,,,,,,,,,,,,22.0,3.0,36.0,,,,,,,,28.1,0.0,14.0,1526.17,1503.67,22.5
