Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BbAvH,BbAvD,BbAvA,BbAv>2.5,BbAv<2.5,BbAvAHH,BbAvAHA,temp_max,lluvia_mm,viento_kmh
SP1,27/11/1999,Sevilla,Malaga,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,16.3,0.0,13.0
SP1,28/11/1999,Ath Madrid,La Coruna,1,3,A,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,,10.3,0.0,8.2
SP1,28/11/1999,Celta,Real Madrid,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,14.2,0.3,33.8
SP1,28/11/1999,Espanol,Alaves,2,3,A,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,13.9,0.0,9.4
SP1,28/11/1999,Mallorca,Barcelona,3,2,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,16.1,0.0,21.7
SP1,28/11/1999,Oviedo,Valencia,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,12.2,0.0,18.0
SP1,28/11/1999,Santander,Betis,1,1,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,15.2,0.0,24.1
SP1,28/11/1999,Sociedad,Numancia,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,13.4,0.0,33.6
SP1,28/11/1999,Vallecano,Ath Bilbao,1,2,A,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,10.4,0.0,7.2
SP1,28/11/1999,Zaragoza,Valladolid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,11.5,0.0,17.6
SP1,04/12/1999,Ath Bilbao,Sociedad,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,12.6,2.2,17.0
SP1,04/12/1999,Barcelona,Oviedo,3,2,H,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,12.2,0.0,8.4
SP1,04/12/1999,Real Madrid,Zaragoza,1,5,A,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,,9.5,0.0,6.5
SP1,04/12/1999,Valencia,Sevilla,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,10.7
SP1,05/12/1999,Alaves,Mallorca,2,2,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,7.1,2.3,12.3
SP1,05/12/1999,Betis,Espanol,2,5,A,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,17.5,0.0,13.7
SP1,05/12/1999,La Coruna,Vallecano,3,2,H,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,13.1,0.0,16.1
SP1,05/12/1999,Malaga,Ath Madrid,2,3,A,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,16.8,0.0,12.5
SP1,05/12/1999,Numancia,Celta,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,5.7,0.0,16.3
SP1,05/12/1999,Valladolid,Santander,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,8.1,0.0,6.9
SP1,08/12/1999,Alaves,Santander,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,9.2,0.0,7.8
SP1,11/12/1999,Sevilla,Barcelona,3,2,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,15.2,0.0,8.4
SP1,12/12/1999,Alaves,Betis,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,10.2,5.8,31.9
SP1,12/12/1999,Ath Madrid,Valencia,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,9.3,0.0,23.9
SP1,12/12/1999,Celta,Ath Bilbao,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,13.7,22.2,43.2
SP1,12/12/1999,Espanol,Valladolid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,25.8
SP1,12/12/1999,Mallorca,Oviedo,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,15.7,0.0,31.2
SP1,12/12/1999,Santander,Real Madrid,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,14.6,5.2,36.4
SP1,12/12/1999,Sociedad,La Coruna,0,1,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,14.1,6.7,34.8
SP1,12/12/1999,Vallecano,Malaga,4,1,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,9.6,0.0,22.2
SP1,12/12/1999,Zaragoza,Numancia,3,3,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,14.8,0.8,21.8
SP1,18/12/1999,La Coruna,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,12.3,0.0,14.7
SP1,18/12/1999,Real Madrid,Espanol,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,9.7,0.0,6.4
SP1,18/12/1999,Valladolid,Alaves,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,7.6,0.0,7.9
SP1,19/12/1999,Ath Bilbao,Zaragoza,2,2,D,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,,10.6,11.6,21.4
SP1,19/12/1999,Barcelona,Ath Madrid,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,12.1,0.0,10.8
SP1,19/12/1999,Betis,Mallorca,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,14.2,0.0,8.7
SP1,19/12/1999,Malaga,Sociedad,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,15.5,0.0,14.5
SP1,19/12/1999,Numancia,Santander,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,4.1,3.3,13.9
SP1,19/12/1999,Oviedo,Sevilla,4,2,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,10.2,7.7,8.7
SP1,19/12/1999,Valencia,Vallecano,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,17.4,0.0,14.5
SP1,21/12/1999,Alaves,Real Madrid,1,3,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,7.9,0.0,10.6
SP1,22/12/1999,Ath Madrid,Oviedo,5,0,H,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,8.7,0.0,7.9
SP1,22/12/1999,Betis,Valladolid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,14.9,0.0,8.6
SP1,22/12/1999,Celta,Malaga,2,4,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,13.3,12.9,32.7
SP1,22/12/1999,Espanol,Numancia,3,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,11.4,0.0,9.4
SP1,22/12/1999,Mallorca,Sevilla,3,1,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,13.4,0.0,13.5
SP1,22/12/1999,Santander,Ath Bilbao,2,2,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,15.6,0.0,16.3
SP1,22/12/1999,Sociedad,Valencia,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,13.6,0.0,22.3
SP1,22/12/1999,Vallecano,Barcelona,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,9.1,0.0,6.9
SP1,22/12/1999,Zaragoza,La Coruna,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,11.4
SP1,04/01/2000,Valencia,Celta,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,13.6,0.0,9.8
SP1,05/01/2000,Ath Bilbao,Espanol,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,12.5,0.0,25.6
SP1,05/01/2000,Barcelona,Sociedad,3,1,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,9.5
SP1,05/01/2000,La Coruna,Santander,0,3,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,11.6,0.0,31.3
SP1,05/01/2000,Malaga,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,12.6,0.0,14.6
SP1,05/01/2000,Mallorca,Valladolid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,11.8
SP1,05/01/2000,Numancia,Alaves,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,5.8,0.0,12.0
SP1,05/01/2000,Oviedo,Vallecano,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,12.2,0.0,12.7
SP1,05/01/2000,Sevilla,Ath Madrid,2,1,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,14.5,0.0,10.0
SP1,08/01/2000,Espanol,La Coruna,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,12.3,0.0,7.3
SP1,09/01/2000,Alaves,Ath Bilbao,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,5.0,8.2,14.9
SP1,09/01/2000,Ath Madrid,Mallorca,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,5.5,3.4,10.8
SP1,09/01/2000,Betis,Numancia,1,2,A,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,9.0
SP1,09/01/2000,Celta,Barcelona,0,2,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,11.4,1.7,23.9
SP1,09/01/2000,Santander,Malaga,2,3,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,9.3,18.1,29.7
SP1,09/01/2000,Sociedad,Oviedo,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,9.4,11.6,24.6
SP1,09/01/2000,Vallecano,Sevilla,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,5.9,3.6,9.7
SP1,09/01/2000,Zaragoza,Valencia,4,2,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,8.1,0.3,30.4
SP1,15/01/2000,Vallecano,Ath Madrid,1,1,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,7.1,0.6,14.3
SP1,16/01/2000,Alaves,La Coruna,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,5.8,0.0,9.7
SP1,16/01/2000,Betis,Ath Bilbao,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,13.1,0.0,14.6
SP1,16/01/2000,Celta,Oviedo,5,3,H,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,,11.7,0.0,17.6
SP1,16/01/2000,Espanol,Malaga,0,2,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,11.5,1.1,11.2
SP1,16/01/2000,Santander,Valencia,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,8.6,0.0,16.1
SP1,16/01/2000,Sociedad,Sevilla,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,9.7
SP1,16/01/2000,Valladolid,Numancia,2,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,8.5,0.0,17.8
SP1,16/01/2000,Zaragoza,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,10.1,0.2,12.3
SP1,17/01/2000,Real Madrid,Mallorca,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,8.4,0.0,8.9
SP1,22/01/2000,La Coruna,Betis,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,34.5
SP1,23/01/2000,Ath Bilbao,Valladolid,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,7.7,4.1,20.0
SP1,23/01/2000,Ath Madrid,Sociedad,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,8.1,0.0,15.6
SP1,23/01/2000,Barcelona,Santander,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,11.5,0.0,14.7
SP1,23/01/2000,Malaga,Alaves,0,1,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,12.6
SP1,23/01/2000,Mallorca,Vallecano,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,10.9,0.0,10.9
SP1,23/01/2000,Numancia,Real Madrid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,1.9,0.0,19.8
SP1,23/01/2000,Oviedo,Zaragoza,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,7.4,1.1,7.4
SP1,23/01/2000,Sevilla,Celta,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,13.7,0.0,6.4
SP1,23/01/2000,Valencia,Espanol,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,12.6,0.0,14.4
SP1,26/01/2000,Real Madrid,Betis,2,1,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,5.3,2.5,9.2
SP1,29/01/2000,Celta,Ath Madrid,0,1,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,11.6,0.0,10.0
SP1,29/01/2000,Espanol,Barcelona,1,1,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,12.6,0.0,9.7
SP1,30/01/2000,Alaves,Valencia,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,11.9,0.0,6.0
SP1,30/01/2000,Betis,Malaga,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,18.5,0.0,16.4
SP1,30/01/2000,Numancia,Mallorca,3,1,H,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,9.2
SP1,30/01/2000,Real Madrid,Ath Bilbao,3,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,13.1,0.0,5.8
SP1,30/01/2000,Santander,Oviedo,3,1,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,15.6,0.0,20.3
SP1,30/01/2000,Sociedad,Vallecano,2,1,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,13.0,0.5,15.9
SP1,30/01/2000,Valladolid,La Coruna,4,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,11.6,0.0,9.2
SP1,30/01/2000,Zaragoza,Sevilla,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,14.9,0.0,29.0
SP1,05/02/2000,Valencia,Betis,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,15.5,0.0,8.9
SP1,06/02/2000,Ath Bilbao,Numancia,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,15.3,0.0,13.4
SP1,06/02/2000,Ath Madrid,Zaragoza,2,2,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,13.5,0.0,9.3
SP1,06/02/2000,Barcelona,Alaves,0,1,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,13.9,0.0,11.7
SP1,06/02/2000,La Coruna,Real Madrid,5,2,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,14.0,0.4,28.6
SP1,06/02/2000,Malaga,Valladolid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,17.3,0.0,8.9
SP1,06/02/2000,Mallorca,Sociedad,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,12.3
SP1,06/02/2000,Oviedo,Espanol,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,15.7,0.0,9.4
SP1,06/02/2000,Sevilla,Santander,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,18.2,0.0,8.5
SP1,06/02/2000,Vallecano,Celta,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,13.8,0.0,9.5
SP1,12/02/2000,Ath Bilbao,Mallorca,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,9.3,0.0,9.5
SP1,12/02/2000,Real Madrid,Malaga,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,12.7,0.0,9.8
SP1,12/02/2000,Valladolid,Valencia,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,13.2
SP1,13/02/2000,Alaves,Oviedo,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,11.6,0.1,10.1
SP1,13/02/2000,Betis,Barcelona,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,19.9,0.0,11.2
SP1,13/02/2000,Celta,Sociedad,4,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,13.5,0.0,14.3
SP1,13/02/2000,Espanol,Sevilla,2,2,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,13.7,0.0,8.5
SP1,13/02/2000,Numancia,La Coruna,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,10.7,0.0,16.9
SP1,13/02/2000,Santander,Ath Madrid,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,12.7,1.2,27.2
SP1,13/02/2000,Zaragoza,Vallecano,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,17.4
SP1,15/02/2000,Valladolid,Real Madrid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,13.5,0.0,11.0
SP1,19/02/2000,La Coruna,Ath Bilbao,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,13.3,0.2,13.0
SP1,20/02/2000,Ath Madrid,Espanol,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,8.0
SP1,20/02/2000,Barcelona,Valladolid,4,0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,11.9,1.2,13.0
SP1,20/02/2000,Malaga,Numancia,3,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,18.7,0.0,9.0
SP1,20/02/2000,Mallorca,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,14.6,0.0,20.2
SP1,20/02/2000,Oviedo,Betis,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,13.1,0.1,7.9
SP1,20/02/2000,Sevilla,Alaves,2,2,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,22.6,0.0,9.0
SP1,20/02/2000,Sociedad,Zaragoza,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,10.3,0.3,11.3
SP1,20/02/2000,Valencia,Real Madrid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,16.6,0.0,15.8
SP1,20/02/2000,Vallecano,Santander,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,16.3,0.0,6.8
SP1,26/02/2000,Numancia,Valencia,1,2,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,16.8,0.0,9.5
SP1,26/02/2000,Real Madrid,Barcelona,3,0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,17.5,0.0,6.7
SP1,27/02/2000,Alaves,Ath Madrid,2,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,17.3,0.0,10.5
SP1,27/02/2000,Ath Bilbao,Malaga,2,2,D,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,16.2,0.0,11.3
SP1,27/02/2000,Betis,Sevilla,1,1,D,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,22.7,0.0,11.4
SP1,27/02/2000,Espanol,Vallecano,5,1,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,14.3,0.0,12.1
SP1,27/02/2000,La Coruna,Mallorca,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,14.9,0.0,22.4
SP1,27/02/2000,Santander,Sociedad,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,16.9,0.0,10.8
SP1,27/02/2000,Valladolid,Oviedo,2,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,9.5
SP1,27/02/2000,Zaragoza,Celta,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,20.4,0.0,15.2
SP1,04/03/2000,Barcelona,Numancia,4,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,15.8,0.0,9.7
SP1,04/03/2000,Oviedo,Real Madrid,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,13.1,0.0,8.8
SP1,04/03/2000,Valencia,Ath Bilbao,2,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,21.1,0.0,14.3
SP1,05/03/2000,Ath Madrid,Betis,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,18.5,0.0,11.2
SP1,05/03/2000,Celta,Santander,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,19.2,0.0,14.8
SP1,05/03/2000,Malaga,La Coruna,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,17.9,0.0,12.6
SP1,05/03/2000,Mallorca,Zaragoza,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,15.4,0.0,16.1
SP1,05/03/2000,Sevilla,Valladolid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,25.1,0.0,9.9
SP1,05/03/2000,Sociedad,Espanol,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,10.7,0.0,12.6
SP1,05/03/2000,Vallecano,Alaves,0,1,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,18.6,0.0,10.3
SP1,11/03/2000,Ath Bilbao,Barcelona,0,4,A,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,10.7
SP1,11/03/2000,Betis,Vallecano,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,25.7,0.0,20.7
SP1,11/03/2000,Real Madrid,Sevilla,3,1,H,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,21.9,0.0,8.9
SP1,12/03/2000,Alaves,Sociedad,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,18.8,0.0,11.6
SP1,12/03/2000,Espanol,Celta,3,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,16.7,0.0,12.8
SP1,12/03/2000,La Coruna,Valencia,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,16.4,0.0,20.0
SP1,12/03/2000,Malaga,Mallorca,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,18.7,0.0,13.3
SP1,12/03/2000,Numancia,Oviedo,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,19.1,0.0,11.8
SP1,12/03/2000,Santander,Zaragoza,1,2,A,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,15.8,0.0,14.8
SP1,12/03/2000,Valladolid,Ath Madrid,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,20.1,0.0,14.2
SP1,18/03/2000,Ath Madrid,Real Madrid,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,21.3,0.0,17.6
SP1,18/03/2000,Barcelona,La Coruna,2,1,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,18.6,0.0,14.2
SP1,18/03/2000,Valencia,Malaga,2,2,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,19.7,0.0,12.1
SP1,19/03/2000,Celta,Alaves,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,19.3,0.0,25.8
SP1,19/03/2000,Mallorca,Santander,1,2,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,14.9,0.0,13.8
SP1,19/03/2000,Oviedo,Ath Bilbao,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,10.4,0.0,16.1
SP1,19/03/2000,Sevilla,Numancia,4,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,24.3,0.4,15.2
SP1,19/03/2000,Sociedad,Betis,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,9.1,0.3,19.4
SP1,19/03/2000,Vallecano,Valladolid,4,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,17.3,0.0,16.8
SP1,19/03/2000,Zaragoza,Espanol,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,15.3,0.0,30.4
SP1,25/03/2000,Alaves,Zaragoza,0,2,A,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,8.8,2.5,13.4
SP1,25/03/2000,Ath Bilbao,Sevilla,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,11.0,3.1,15.6
SP1,25/03/2000,Espanol,Santander,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,15.3,1.3,15.9
SP1,25/03/2000,Malaga,Barcelona,1,2,A,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,11.6
SP1,25/03/2000,Numancia,Ath Madrid,3,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,10.4,2.1,16.9
SP1,25/03/2000,Real Madrid,Vallecano,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,12.8,0.8,11.8
SP1,25/03/2000,Valencia,Mallorca,1,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,21.1,0.0,14.5
SP1,25/03/2000,Valladolid,Sociedad,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,11.9,2.6,14.8
SP1,26/03/2000,Betis,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,20.9,0.0,12.0
SP1,26/03/2000,La Coruna,Oviedo,3,1,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,12.5,0.3,17.1
SP1,01/04/2000,Sociedad,Real Madrid,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,15.5,0.0,16.3
SP1,02/04/2000,Ath Madrid,Ath Bilbao,1,2,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,12.2,17.0,25.4
SP1,02/04/2000,Barcelona,Valencia,3,0,H,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,15.1,1.8,23.4
SP1,02/04/2000,Celta,Valladolid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,13.3,28.8,25.6
SP1,02/04/2000,Mallorca,Espanol,1,3,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,14.9
SP1,02/04/2000,Oviedo,Malaga,2,2,D,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,16.9,6.7,15.6
SP1,02/04/2000,Santander,Alaves,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,20.3,1.4,24.0
SP1,02/04/2000,Sevilla,La Coruna,1,3,A,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,16.3,39.9,30.6
SP1,02/04/2000,Vallecano,Numancia,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,12.3,16.3,24.8
